symbol,name
PORTO,FC Porto
MOI,MyOwnItem
PUG,PUG COIN
BSI,Bali Social Integrated
PNFT,Pawn My NFT
FHM,FantOHM
TPOS,The Philosophers Stone
PIRATEBOY,Pirate Boy
GUT,GuitarSwap
DICK,Dickcoin
FIA,FIA Protocol
HHNFT,Hodler Heroes NFT
HIDEOUS,HIDEOUS
DOGEK,Doge King
ANJI,Anji
POO,POOMOON
FOLO,Follow Token
KAIBA,Kaiba Inu
PINU,PolkaInu
SHIBA,Shibalana
SLYR,RO Slayers
FRINU,Frieza Inu
EDGELON,Lorde Edge
MARSSHIBA,The Mars Shiba
BUFFSHIBA,Buff Shiba Inu
Bidog,Binancedog
LXF,LuxFi
TEMP,Tempus
DND,Diamond DND
CHAKRA,BNB Shinobi
BINOSAURS,Binosaurs
GEMS,AlgoGems
OMIC,Omicron
BLZZ,Blizz Finance
KDOGE,Koreadoge
MOBI,Mobius Money
AngrySquid,Angry Squid
FLOKIGOLD,Floki Gold
DRAC,DRACARYS
LMN,Lemonn
METAINU,Meta Inu
ASHIB,Alien Shiba Inu
DSG,D-Skyscraper
$PUPPY,Puppy Token
ASTRA,AstraPad
SHITZUINU,Shitzu Inu
MEOW,Solcats
BINOM,Binom Protocol
ADINU,Adventure Inu
CHFU,Upper Swiss Franc
SHIBCHU,Shibachu
OLP,Olympia
CDROP,CryptoDrop
LGB,Let's Go Brandon
METASTAR,Metastar
SWD,SW DAO
IETH,Infinity ETH
MFI,MetaFinance
EFT,Easy Finance Token
LEAG,LeagueDAO
BKISHU,Buffed Kishu
VIKINGS,Vikings Inu
$PULSAR,Pulsar Token
DYN,Dynasty Global Investments
Psyduck,Psyduck Inu
OPCAT,Optimus Cat
GAIN,GainPool
MEO,Meo.tools
BUNNYZILLA,Bunny Zilla
WOLFGIRL,Wolf Girl
GLS,Glasscoin
SLTRBT,Slittlerabbit
WAGMI,Euphoria
UNR,UNIREALCHAIN
DOGEBNB,DogeBNB.org
REDZILLA,RedZilla
UDOG,United Doge Finance
MTX,Matrix Protocol
1NFT,1NFT
MASHIMA,Mashima Inu
PID,PIDAO
$BST,Baby Santa Token
APP,Dappsy
KING,Kingfund Finance
SPKL,Spookeletons Token
SFT,Safety
AD,ADToken
LOCK,Contracto
KINGSHIBA,King of Shiba
INUYASHA,Inuyasha
SHIBAMAKI,Shiba Maki
MARTIANDOGE,MartianDoge
MTA,MetaAxis
CCN,CollegeCoinNetwork
SUCCOR,Succor Coin
PRP,Perpetuum
CHIBA,Cate-Shiba
PLI,Plugin
K9,K-9 INU
HUSKYX,HUSKYX
MLNX,MELONx
IBNB,iBNB (new)
BTI,Bitoshi
KURAI,Kurai Inu
CAKEGIRL,Cake Girl Token
FLOBO,FlokiBonk
BBETH,BabyEthereum
BT,Bozkurt Token
TOYSHIBA,ToySHIBA
NWORDPASS,N-Word Pass
ELC,eaglecoin
WKD,Wakanda Inu
TSP,The Spartans
NICKEL,Nickel Token
SHER,Sherlock Wallet
STANDARD,Stakeborg DAO
SPKI,Spike Inu
BATMAN,Batman
UPLINK,UpLink
PECO,Amun Polygon Ecosystem Index
METAFLOKINU,Meta Floki Inu
SHIBFUEL,ShibFueL
ISHND,StrongHands Finance
IXIR,ixirswap
DOGGGO,Dogggo
$ROKK,ROKKIT FUEL
EARTH,EarthChain
CMN,Crypto Media Network
WSC,WealthSecrets
NRA,Nora Token
SCS,Shining Crystal Shard
BETS,Betswamp
SHIBANAUT,Shibanaut Token
SHINT,Shiba Interstellar
BABEL,BabelFish
CASHIO,Cashio Token
SNK,Snake Token
LFG,Low Float Gem
AIDI,Aidi Finance (BSC)
KALA,Kala Finance
TWFI,Trister  World
FJB,Let's Go Brandon!
BALLS,BALLS
BABY,Baby Samo Coin
SON,Son of Shib
WNOW,WalletNow
PROFIT,Profit Bls
KSHIBA,KittyShiba
STRIP,Strip Finance
WEENIE,Weenie Inu
FROGGIES,Froggies
BSC33,BSC33DAO
METADOGE,MetaDoge
KIMETSU,Kimetsu Inu
WHIVE,The Whive Protocol
PANDA,Panda Inu
GM,GM Wagmi
$SPY,Spywolf
UNICAT,UniCat Token
BAKEDCAKE,BakedCake
IN,Invictus
DITTOINU,DittoInu
FTG,fantomGO
NOC,New Origin
LCDP,La Casa De Papel
FEB,ForeverBlast
GES,Stone Age NFT Marketplace
SUPDOG,SuperDoge
COC,Coin of champions
GM,GM ETH
RC,Reward Cycle
FLIP,Flipper Token
ATOMIC,Atomic Floki
MISHKA,Mishka Token
SAMU,Samusky
POORDOGE,PoorDoge
ETHZILLA,ETH ZILLA
GF,Good Fire Token
$OIL,Warship Battles
MOCHI,Mochi Inu
BMND,Baby Mind
MBT,MagicBox
CAI,CAIETF.Finance
DHP,dHealth
IMC,i Money Crypto
NFA,NFTFundArt
UPS,UPFI Network
ITR,ITR.ETH Intercoin Investor
SHIBEMP,Shiba Inu Empire
SMARTNFT,SmartNFT
GOAL,GOAL token
SMARTLOX,SmartLOX
MZ,MetaZilla
KONG,Floki Kong
FLOKITTEN,Flokitten
FRT,Fertilizer
SAIKITTY,Saitama Kitty
TETSU,Tetsu Inu
PPAD,PlayPad
CPH,Cypherium
MELI,MELI Games
SHIBA,BitShiba
DKEY,DKEY BANK
BOTTO,Botto
UNIMOON,UNIMOON
1BOX,1BOX
TUT,Tutellus
SHINNOSUKE,ShinChan Token
SPIDEY INU,Spidey Inu
FEGZ,FegZilla
HDOG,Husky Inu
GREM,Gremlins Finance
PN,Probably Nothing
DYT,The Dynasty
EBTC,Enhanced BTC
FSHIBBY,FindShibby
KSW,KillSwitch
GCAKE,Pancake Games
LUST,Lustcoins
WNDG95,WINDOGE95
FG,Farmageddon
MEONG,MEONG TOKEN
MILIT,Militia Games
PEAX,PRELAX SWAP
IHC,Inflation Hedging Coin
TIPSY,Tipsy Santa
EBEN,Green Ben
BSCWIN,BSCWIN Bulls
BOXERDOGE,BoxerDoge
TEZILLA,Tezilla
META,META
MARSINU,Mars Inu
RLOKI,Floki Rocket
CFL,Crypto Fantasy League
KITTY,Kitty Solana
GINU,GolDInu
GN,GN
DTF,DodgeTheFloki
SHR,Shira inu
PROT,ArmzLegends
BANKWUPT,Bankwupt
SAO,Sator
MMK,MEMEKING.GAMES
DALI,Dali
GLB,Golden Ball
SM,SuperMinesweeper
XLC,LIQUIDCHAIN
AXIAL,Axial
DCAU,Dragon Crypto Aurum
INU,Solana INU
BRIDGE,Cross-Chain Bridge Token
USTX,UpStableToken
GMINU,GM Inu
HOTZILLA,HotZilla
WALL,LaunchWall
ECC,Etherconnect
CHIKA,Chika Inu
DKC,Dukecoin
SHIBADUFF,ShibaDuff
ORBIT,Orbit Token
CHECK,Paycheck Defi
$MAINST,BuyMainStreet
ICD,IC DEFI
SKY,Skywalker
1BIT,OneBit
MILKY,Milky Token
DOCO,DogeCondoms
G2,G2 Crypto Gaming & Lottery
DGE,DragonSea
HUNGRYDOGE,Hunger Doge
ZMAX,ZillaMatrix
SOUND,Sound BSC
TRIBEX,TRIBE
KOK,Kult of Kek
MINU,Mastiff Inu
SOHM,SafeOHM
FBRO,FlokiBro
PFW,Perfect World
FAFI,Famous Five
TOTORO,Totoro Inu
GM,we love gm
JPT,Jackpot Token
A.BEE,Avalanche HoneyBee
RFC,Royal Flush Coin
DGM,Degem
LQR,Laqira Protocol
SWOLE,Swole Doge
ECCHI,EcchiCoin
JAIHO,Jaiho Crypto
BANG,BANG Decentralized
THC,Transhuman Coin
SPON,Sponsee
HFSP,Have Fun Staying Poor
FTERRA,FanTerra
SQUIDPET,Squid Pet
SHIBAMONK,Shiba Monk
KGT,Kaby Gaming Token
GLB,BeGlobal Finance
SPHYNX,Sphynx Token
ABAKE,AngryBakery
PO,PlayersOnly
ANPAN,AnpanSwap
TAKEDA,Takeda Shin
RETIRE,Retire Token
VIBE,Vibe Token
TBK,TokenBook
MFLOKI,Floki Meta
HUNGER,Hunger Token
FLESH,Flesh Token
CTO,Coinversation
FREN,Fren
WGMI,WGMI
SGIRL,Shark Girl
CBT,CryptoBlast
FAMY,FarmYield Token
GARFIELD,Garfield Token
CELF,Christmas Elf
DOKEN,DoKEN
FMON,FlokiMon
FIREROCKET,FireRocket
MAKK,Makk
AXSD,AxieDoge
JK,JK Coin
CDT,CheckDot
CPTL,Capitol
NMS,Nemesis DAO
CRN,Cryptorun Network
SANTASHIB,Santa Shiba
TACOE,TacoEnergy
GNL,Green Life Energy
DEVO,DeVolution
GODZ,Cryptogodz
BBYCAT,Baby Cat Girl
PGIRL,Panda Girl
MXS,Matrix Samurai
SHIBIB,Shiba Inu Billionaire
ZEE,Zoints
CMC,CryptoMotorcycle
HCT,HeroCatGamefi
BNBEER,BNBeer
ME,MissedEverything
HBUSD,HodlBUSD
SPW,Sparrow Token
MMPRO,MMPRO Token
GNOME,GnomeToken
SAFESHIB,SafeShiba
XPAY,Wallet Pay
SHIBACK,SHIBACK
$HD,HunterDoge
NPC,Nole NPC
LKT,LuckyToken
FALAFEL,Falafel
FANTOMAPES,Fantom of the Opera Apes
PSP,ParaSwap
NBP,NFTBomb
DGA,DogeGamer
COW,CaashCow
PURSE,Pundi X PURSE
NMS,Nemesis
AXC,AXIA Coin
TUS,Treasure Under Sea
SLEEPY-SHIB,Sleepy-Shib
MILKY,MilkyWayEx
BLUEFLOKI,Blue Floki Inu
FEEDTK,FEED SYSTEM
OKLG,ok.lets.go.
MILLI,MILLIONSY
PANDA,Panda Coin
MXRP,MiniXRP
GSHIBA,GHOST SHIBA
CIND,Cindrum
SCIE,Scientia
HEX,Heliumx
RIVRFLOKI,RivrFloki
SWPT,SwapTracker
VIP,VIP Token
SSR,Star Ship Royal
HYPED,HYPED
OCCT,Official Crypto Cowboy Token
FORTUNE,Fortune
META,MetaCash
BABYCATE,Baby CateCoin
CTB,CatBoy
FPET,FlokipetWorld
GENSHIN,Genshin NFT
SQUID,Squid Inu
CATCHY,Catchy
AEN,Altera
BSD,Baby Shiba Dot
GREYHOUND,Greyhound
FLUID,FluidFi
GSHIB,GenshinShibInu
$KFS,Kindness For Soul
EAGON,EagonSwap Token
SHIBELON,ShibElon
CAVE,Crypto Cavemen Club
DOGEV,DogeVillage
PNDMLV,Panda Multiverse
BUU,Buu Inu
MAXI,Maximus
BDOG,Big Dog Coin
ZC,ZombieCake
YRT,YearRise
PWT,PANDAINU
REBL,Rebellion Protocol
SATAX,Sata Exchange
UNT,Unity Network
LNR,Lunar
COUNTY,County Metaverse
QUID,Quid Token
GULL,PolyGod
BLN,Baby Lion
AXE,AxeDAO
SW,Sabac Warrior
CPX,Circlepod
PLANETVERSE,PlanetVerse
HMC,Hamdan Coin
SBY,Shelby TOKEN
SATO,Satoru Inu
LEONIDAS,Leonidas Token
TITANIA,Titania Token
TXS,TIMEXSPACE
PULSEMOON,PulseMoon
OFFICE,The Office NFT
NOTE,Notional Finance
DFP2,DefiPlaza
2022M,2022MOON
MHOKK,MiniHokk
IDOT,InfinityDOT
BOB,Baby o Baby
FLOKIFM,FLOKIFOMO
CKG,Crystal Kingdoms
UFLOKI,Universal Floki Coin
BBOXER,Baby Boxer
WCS,Weecoins
ZSKULL,Zombie Skull Games
METAPORTAL,MetaPortal
THROPIC,Thropic
META,Meta Inu Token
REFLECTO,Reflecto
ANONFLOKI,AnonFloki
ZUKI,Zuki
CENT,Centaurify
RICI,Rici Elon
TANUKI,Tanuki Token
HMZ,Harmonized App
RIDGE,Ridge
UNBNK,Unbanked
CTRIBE,CoinTribe
WALLSTREETINU,Wall Street Inu
DLC,Dulcet Garden
RFG,Refugees Token
PLT,Plateau Finance
RBET,Royal BET
WELT,Fabwelt
CERT,CertRise
X99,x99Token
HEROS,Hero Inu
DXM,DogeXmoon
SOCIN,Soccer Infinity
NARUTO,Naruto Inu
$ISLBYZ,Island Boyz
SEXPLS,Shiba Hex Pulse
COINS,CoinSwap
$FLOGE,flokidoge
HGT,Hydrogentoken
AOK,AOK
APIDAI,APIDAI
RDOGE,Royal Doge
RACEX,RaceX
ESHIB,Shiba Elon
MOONPAW,MoonPaw
SHIBABNB,ShibaBNB.org
SPL,SPLASH
MADR,MAD RABBIT
YFIC,Yearn Cash
SISTA,srnArtGallery Tokenized Arts
LDDP,La Doge de Papel
BULLD,Bulldog Inu
YETIC,YetiCoin
CT,CryptoTwitter
GFloki,GenshinFlokiInu
PHTG,Phoneum Green
LTNV2,Life Token V2
IDO,INTERSTELLAR DOMAIN ORDER
CXRBN,Carbon Coin
JKT,JokerManor Metaverse
SACK,Moon Sack
MESHI,Meta Shiba
SAPE,Stadium Ape
LYS,Elysium
452B,Kepler452b
ESHK,eShark Token
TNODE,Trusted Node
HTC,Hat Swap City
SNIS,Shibonics
AKONG,AdaKong
KROM,Kromatika
SLR,Salary
SDOG,Snowdog
ONYX,Onyx
ZUF,ZuFinance
OGSHIB,Original Gangsta Shiba
POLY,FarmPoly
SER,SER
DAC,Degen Ape Club
NFTPUNK2.0,NFTPunk
DUST,Ether Cards
LOL,LOL
ETS,ETHSNIPER
MOTEL,Motel Crypto
ORE,OptimusRise
REDKISHU,Red Kishu
SQM,Squid Moon
GOGE,Doge Gay Son
GMD,The Coop Network
POOL,Pool Token
SPLASH,Splash
NOFACE,No Face Inu
SHINJA,Shibnobi
WOOLONG,Cowboy Bebop Corgi
METABEAN,MetaBean
GBAG,GiftBag
DOGEFANS,Fans of Doge
PEE,MicroPee
PB,PIggyBankDAO
MAGIC,MAGIC
SQUIRT,Squirt Game
METAGIRL,Girl Story
POW,Project: One Whale
BABYTK,Baby Tiger King
DCLUB,Dog Club Token
MYRA,MYRA AI
APP,SappChat
CTPL,Cultiplan(CTPL)
ENHANCE,ENHANCE
VERSUS,Versus Farm
AVC,AVENGERSCOIN
AURORA,Aurora
BJOE,Baby Trader Joe
RACERR,ThunderRacer
PEOPLE,ConstitutionDAO
COSMIC,Cosmic Coin
ZADA,Zada
TRUMP,Trump Inu
BNBH,BNB Hero Token
BAMUSDT,BambiUSDT
DRYDOGE,Dry Doge Metaverse
SBSC,MiniSatoshiBsc
IRT,Infinity Rocket Token
FZL,FrogZilla
$WAGMI,WAGMI
META,MetaZuckZilla
ALANO,ALANO
EVERDOT,EverDot
MOB,Mob Inu
SFA,SportForAll
CKT,Caketools
DOD,Day Of Defeat
BABYMETA,Baby Meta
AI,Artificial Intelligence
XDOGE,ClassicDoge
MGH,MetaGameHub DAO
LAT,Liquidity Accelerator Token
HOHOHO,Santa Floki
ARTICUNO,Articuno Inu
BAB,Banana Bucks
CENX,Centcex
BSAMO,Buff Samo
PEECAT,Pissing Cat
KAE,Kanpeki
HAVEN,Haven token
SHIBB,BLACK SHIBA INU
SHN,ShineDAO
BABY YOOSHI,Baby Yooshi
FORT,Fortress DAO
TIPSY,Tipsy
MUSKARDASHIAN,MUSKARDASHIAN
DOK,DOK Token
METASHIB,Meta Shiba
ET,ETHER TERRESTRIAL
MOONSHIB,The Moon Shiba
WFT,Windfall Token
HGHG,HUGHUG Coin
GoofyDoge,GoofyDoge
MPX,Mars Space X
RST,Red Shiba Token
META,META GROW
SIMPLY,Simply
COINSCOPE,Coinscope
SUPERPOO,SuperPoocoin
ASTRO,Astronos
EVILSQUID,EvilSquidGame
SANINU,Santa Inu
TAG,Tag Protocol
WOTG,War of Tribes
